sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_16_17_20_20,951,0.6048036980354187,0.6982124079915878,0.6057796399216643,19.319179295474708,0.02103049421661409,all
dvSave-2021_02_12_13_46_18,1094,0.606865531160063,0.6106032906764168,0.6076428515551608,25.66498664344646,0.05210237659963437,all
dvSave-2021_02_06_10_05_38_phone,2297,0.6388056742113046,0.8167174575533305,0.6399942968335782,16.167858394525663,0.07009142359599478,all
dvSave-2021_02_16_17_29_37,1162,0.6404372795282973,0.927710843373494,0.6419448617040902,7.887300077019525,0.014629948364888123,all
dvSave-2021_02_14_16_21_40,406,0.6587572550358485,0.9729064039408867,0.659919553534011,3.988741288973969,0.027093596059113302,all
dvSave-2021_02_06_10_11_59_paperClips,994,0.6632667290873956,0.9265593561368209,0.6646969914639618,6.714394870746445,0.0482897384305835,all
00340_UAV_outdoor6,88,0.665954095409541,1.0,0.6677524550073973,2.8570859238399833,0.0,all
dvSave-2021_02_16_17_34_11,1372,0.673498253615449,0.9336734693877551,0.6751337853991011,8.989896691892355,0.008746355685131196,all
dvSave-2021_02_16_17_12_18,1524,0.6800498947532548,0.8300524934383202,0.6818115316271258,11.792969060219214,0.03740157480314961,all
dvSave-2021_02_04_21_20_22,257,0.6870978926686445,0.6147859922178989,0.6884385370079072,25.67892459711429,0.038910505836575876,all
00370_UAV_outdoor6,20,0.7039603960396039,1.0,0.7059515315657788,5.392254236023393,0.0,all
00351_UAV_outdoor6,88,0.706120612061206,0.9659090909090909,0.7081159266058057,6.084484920659613,0.0,all
dvSave-2021_02_15_23_51_36,834,0.7153049837357837,0.8657074340527577,0.7174824223904077,12.826711017153002,0.0539568345323741,all
00478_UAV_outdoor6,88,0.7436993699369938,1.0,0.7466554721579997,6.169306134164228,0.0,all
dvSave-2021_02_15_13_24_49_girlhead,385,0.777009129484377,0.974025974025974,0.7798609634145269,7.545493628560947,0.023376623376623377,all
00398_UAV_outdoor6,128,0.7810952970297029,0.890625,0.7837412808334231,13.489607951541155,0.078125,all
00241_tennis_outdoor4,104,0.7868431073876618,0.9615384615384616,0.7892248882439827,4.447622794485894,0.028846153846153848,all
00406_UAV_outdoor6,89,0.791300478362443,1.0,0.7943683654188505,4.945130858117592,0.0,all
00464_UAV_outdoor6,89,0.792746690399377,1.0,0.7960955560882637,2.4088374262677115,0.0,all
